"purchase_date","promo_code","promo_ratio","total_price","sales_after_promo"
"2022-12-07","TANPA_PROMO","TANPA_PROMO",5700000,5700000
"2022-12-07","GRATIS_ONGKIR","APPLY_PROMO",124900,119900
"2022-12-08","TANPA_PROMO","TANPA_PROMO",76500,76500
"2022-12-08","END_YEAR","APPLY_PROMO",250200,235200
"2022-12-08","TANPA_PROMO","TANPA_PROMO",110997,110997
"2022-12-08","END_YEAR","APPLY_PROMO",141600,126600
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",4245000,4240000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",462000,457000
"2022-12-08","END_YEAR","APPLY_PROMO",113800,98800
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",49500,44500
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",2920000,2915000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",237000,232000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-12-08","END_YEAR","APPLY_PROMO",27887,12887
"2022-12-08","TANPA_PROMO","TANPA_PROMO",81368,81368
"2022-12-08","TANPA_PROMO","TANPA_PROMO",93300,93300
"2022-12-08","END_YEAR","APPLY_PROMO",22000,7000
"2022-12-08","END_YEAR","APPLY_PROMO",510000,495000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",131000,131000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",1699000,1694000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",115000,110000
"2022-12-08","END_YEAR","APPLY_PROMO",47000,32000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",238000,238000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",4999000,4994000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",116000,111000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",56000,56000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-12-08","END_YEAR","APPLY_PROMO",155000,140000
"2022-12-08","END_YEAR","APPLY_PROMO",59000,44000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",60000,55000
"2022-12-08","END_YEAR","APPLY_PROMO",68888,53888
"2022-12-08","END_YEAR","APPLY_PROMO",69000,54000
"2022-12-08","END_YEAR","APPLY_PROMO",169000,154000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",39900,34900
"2022-12-08","TANPA_PROMO","TANPA_PROMO",120000,120000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",278000,278000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",127980,122980
"2022-12-08","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-12-08","END_YEAR","APPLY_PROMO",1347000,1332000
"2022-12-08","END_YEAR","APPLY_PROMO",2878000,2863000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",119700,114700
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",36000,31000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",24250,24250
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",158100,153100
"2022-12-08","END_YEAR","APPLY_PROMO",507000,492000
"2022-12-08","TANPA_PROMO","TANPA_PROMO",9900,9900
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",59900,54900
"2022-12-08","END_YEAR","APPLY_PROMO",5010,-9990
"2022-12-08","GRATIS_ONGKIR","APPLY_PROMO",360750,355750
"2022-12-08","END_YEAR","APPLY_PROMO",58275,43275
"2022-12-08","END_YEAR","APPLY_PROMO",68000,53000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",69900,64900
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",148000,143000
"2022-12-09","END_YEAR","APPLY_PROMO",653997,638997
"2022-12-09","TANPA_PROMO","TANPA_PROMO",59800,59800
"2022-12-09","END_YEAR","APPLY_PROMO",160000,145000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",310500,305500
"2022-12-09","TANPA_PROMO","TANPA_PROMO",520000,520000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",145000,140000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",56079,51079
"2022-12-09","END_YEAR","APPLY_PROMO",72680,57680
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",499000,494000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",41990,41990
"2022-12-09","TANPA_PROMO","TANPA_PROMO",75000,75000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",55550,55550
"2022-12-09","END_YEAR","APPLY_PROMO",174000,159000
"2022-12-09","END_YEAR","APPLY_PROMO",49000,34000
"2022-12-09","END_YEAR","APPLY_PROMO",25600,10600
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",389700,384700
"2022-12-09","END_YEAR","APPLY_PROMO",12125,-2875
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",2380,-2620
"2022-12-09","END_YEAR","APPLY_PROMO",837000,822000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",49400,44400
"2022-12-09","END_YEAR","APPLY_PROMO",1439000,1424000
"2022-12-09","END_YEAR","APPLY_PROMO",65873,50873
"2022-12-09","TANPA_PROMO","TANPA_PROMO",1125000,1125000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",62000,57000
"2022-12-09","END_YEAR","APPLY_PROMO",150000,135000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",129000,129000
"2022-12-09","END_YEAR","APPLY_PROMO",75999,60999
"2022-12-09","END_YEAR","APPLY_PROMO",390000,375000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",330000,330000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",63000,58000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",1575,1575
"2022-12-09","END_YEAR","APPLY_PROMO",3000,-12000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",139000,134000
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",185000,180000
"2022-12-09","END_YEAR","APPLY_PROMO",64500,49500
"2022-12-09","END_YEAR","APPLY_PROMO",54000,39000
"2022-12-09","END_YEAR","APPLY_PROMO",59700,44700
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",405300,405300
"2022-12-09","TANPA_PROMO","TANPA_PROMO",150000,150000
"2022-12-09","TANPA_PROMO","TANPA_PROMO",65873,65873
"2022-12-09","GRATIS_ONGKIR","APPLY_PROMO",93884,88884
"2022-12-09","TANPA_PROMO","TANPA_PROMO",458000,458000
"2022-12-09","END_YEAR","APPLY_PROMO",399998,384998
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",55000,50000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",185000,180000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",85000,85000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",310000,310000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",898000,898000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",5550,5550
"2022-12-10","TANPA_PROMO","TANPA_PROMO",185000,185000
"2022-12-10","END_YEAR","APPLY_PROMO",56000,41000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",115999,115999
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",615000,610000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",171000,171000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",165000,160000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",230000,230000
"2022-12-10","END_YEAR","APPLY_PROMO",1449000,1434000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",66000,66000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",192450,187450
"2022-12-10","END_YEAR","APPLY_PROMO",76000,61000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",230000,225000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",31400,26400
"2022-12-10","END_YEAR","APPLY_PROMO",436000,421000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",1575,-3425
"2022-12-10","END_YEAR","APPLY_PROMO",150000,135000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-12-10","END_YEAR","APPLY_PROMO",145360,130360
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",62000,57000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",25500,25500
"2022-12-10","END_YEAR","APPLY_PROMO",830000,815000
"2022-12-10","END_YEAR","APPLY_PROMO",74000,59000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",110000,105000
"2022-12-10","END_YEAR","APPLY_PROMO",73500,58500
"2022-12-10","END_YEAR","APPLY_PROMO",113700,98700
"2022-12-10","END_YEAR","APPLY_PROMO",68700,53700
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",93000,88000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",207000,207000
"2022-12-10","TANPA_PROMO","TANPA_PROMO",138000,138000
"2022-12-10","END_YEAR","APPLY_PROMO",53776,38776
"2022-12-10","TANPA_PROMO","TANPA_PROMO",3550000,3550000
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",89900,84900
"2022-12-10","GRATIS_ONGKIR","APPLY_PROMO",125970,120970
"2022-12-11","TANPA_PROMO","TANPA_PROMO",135100,135100
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",31100,26100
"2022-12-11","END_YEAR","APPLY_PROMO",192450,177450
"2022-12-11","TANPA_PROMO","TANPA_PROMO",185000,185000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",179700,174700
"2022-12-11","TANPA_PROMO","TANPA_PROMO",181500,181500
"2022-12-11","END_YEAR","APPLY_PROMO",164445,149445
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",435998,430998
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",2025000,2020000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",337500,332500
"2022-12-11","END_YEAR","APPLY_PROMO",170000,155000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",46942,46942
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",64000,59000
"2022-12-11","END_YEAR","APPLY_PROMO",99150,84150
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",118000,113000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",11990,6990
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",48500,43500
"2022-12-11","TANPA_PROMO","TANPA_PROMO",95000,95000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",23980,18980
"2022-12-11","TANPA_PROMO","TANPA_PROMO",156000,156000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",231998,231998
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",998000,993000
"2022-12-11","END_YEAR","APPLY_PROMO",59000,44000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",59800,59800
"2022-12-11","END_YEAR","APPLY_PROMO",224850,209850
"2022-12-11","TANPA_PROMO","TANPA_PROMO",105000,105000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",808275,808275
"2022-12-11","END_YEAR","APPLY_PROMO",345000,330000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",960000,955000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",170050,170050
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",138500,133500
"2022-12-11","TANPA_PROMO","TANPA_PROMO",420000,420000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",80000,80000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",145000,145000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",99000,99000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",220000,220000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",435000,435000
"2022-12-11","END_YEAR","APPLY_PROMO",80000,65000
"2022-12-11","END_YEAR","APPLY_PROMO",122052,107052
"2022-12-11","END_YEAR","APPLY_PROMO",278000,263000
"2022-12-11","END_YEAR","APPLY_PROMO",104000,89000
"2022-12-11","END_YEAR","APPLY_PROMO",113700,98700
"2022-12-11","END_YEAR","APPLY_PROMO",97500,82500
"2022-12-11","END_YEAR","APPLY_PROMO",187200,172200
"2022-12-11","TANPA_PROMO","TANPA_PROMO",35000,35000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",165000,160000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",70400,70400
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",195000,190000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",149900,149900
"2022-12-11","END_YEAR","APPLY_PROMO",390000,375000
"2022-12-11","END_YEAR","APPLY_PROMO",229000,214000
"2022-12-11","TANPA_PROMO","TANPA_PROMO",26000,26000
"2022-12-11","GRATIS_ONGKIR","APPLY_PROMO",1796000,1791000
"2022-12-12","HARBOLNAS","APPLY_PROMO",6796000,6766000
"2022-12-12","HARBOLNAS","APPLY_PROMO",1796000,1766000
"2022-12-12","HARBOLNAS","APPLY_PROMO",100000,70000
"2022-12-12","HARBOLNAS","APPLY_PROMO",110000,80000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",184000,184000
"2022-12-12","HARBOLNAS","APPLY_PROMO",260000,230000
"2022-12-12","HARBOLNAS","APPLY_PROMO",147900,117900
"2022-12-12","HARBOLNAS","APPLY_PROMO",120000,90000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",620000,620000
"2022-12-12","HARBOLNAS","APPLY_PROMO",192000,162000
"2022-12-12","HARBOLNAS","APPLY_PROMO",100000,70000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",454750,454750
"2022-12-12","HARBOLNAS","APPLY_PROMO",348750,318750
"2022-12-12","TANPA_PROMO","TANPA_PROMO",39405,39405
"2022-12-12","HARBOLNAS","APPLY_PROMO",405000,375000
"2022-12-12","HARBOLNAS","APPLY_PROMO",472500,442500
"2022-12-12","TANPA_PROMO","TANPA_PROMO",375920,375920
"2022-12-12","TANPA_PROMO","TANPA_PROMO",100000,100000
"2022-12-12","HARBOLNAS","APPLY_PROMO",77370,47370
"2022-12-12","HARBOLNAS","APPLY_PROMO",959700,929700
"2022-12-12","TANPA_PROMO","TANPA_PROMO",159800,159800
"2022-12-12","TANPA_PROMO","TANPA_PROMO",98750,98750
"2022-12-12","HARBOLNAS","APPLY_PROMO",119998,89998
"2022-12-12","TANPA_PROMO","TANPA_PROMO",555000,555000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",55550,55550
"2022-12-12","HARBOLNAS","APPLY_PROMO",91800,61800
"2022-12-12","HARBOLNAS","APPLY_PROMO",297000,267000
"2022-12-12","HARBOLNAS","APPLY_PROMO",91800,61800
"2022-12-12","TANPA_PROMO","TANPA_PROMO",438000,438000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",112500,112500
"2022-12-12","TANPA_PROMO","TANPA_PROMO",219000,219000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",37500,37500
"2022-12-12","TANPA_PROMO","TANPA_PROMO",290720,290720
"2022-12-12","TANPA_PROMO","TANPA_PROMO",436000,436000
"2022-12-12","HARBOLNAS","APPLY_PROMO",44000,14000
"2022-12-12","HARBOLNAS","APPLY_PROMO",4347000,4317000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",21500,21500
"2022-12-12","HARBOLNAS","APPLY_PROMO",159000,129000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",477000,477000
"2022-12-12","HARBOLNAS","APPLY_PROMO",316000,286000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",498000,498000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",104000,104000
"2022-12-12","HARBOLNAS","APPLY_PROMO",51000,21000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",299800,299800
"2022-12-12","HARBOLNAS","APPLY_PROMO",689997,659997
"2022-12-12","TANPA_PROMO","TANPA_PROMO",60000,60000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",74000,74000
"2022-12-12","HARBOLNAS","APPLY_PROMO",157500,127500
"2022-12-12","HARBOLNAS","APPLY_PROMO",250200,220200
"2022-12-12","HARBOLNAS","APPLY_PROMO",1300000,1270000
"2022-12-12","HARBOLNAS","APPLY_PROMO",194000,164000
"2022-12-12","HARBOLNAS","APPLY_PROMO",39500,9500
"2022-12-12","TANPA_PROMO","TANPA_PROMO",398000,398000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",99750,99750
"2022-12-12","HARBOLNAS","APPLY_PROMO",227997,197997
"2022-12-12","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-12-12","HARBOLNAS","APPLY_PROMO",567000,537000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",192000,192000
"2022-12-12","HARBOLNAS","APPLY_PROMO",2380,-27620
"2022-12-12","HARBOLNAS","APPLY_PROMO",318000,288000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",236370,236370
"2022-12-12","HARBOLNAS","APPLY_PROMO",192000,162000
"2022-12-12","HARBOLNAS","APPLY_PROMO",200000,170000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",292500,292500
"2022-12-12","TANPA_PROMO","TANPA_PROMO",145000,145000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",379800,379800
"2022-12-12","TANPA_PROMO","TANPA_PROMO",666000,666000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",320000,320000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",916000,916000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",161592,161592
"2022-12-12","HARBOLNAS","APPLY_PROMO",615000,585000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",149625,149625
"2022-12-12","TANPA_PROMO","TANPA_PROMO",195000,195000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",880000,880000
"2022-12-12","HARBOLNAS","APPLY_PROMO",108000,78000
"2022-12-12","HARBOLNAS","APPLY_PROMO",899997,869997
"2022-12-12","TANPA_PROMO","TANPA_PROMO",198000,198000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",80250,80250
"2022-12-12","TANPA_PROMO","TANPA_PROMO",11250,11250
"2022-12-12","TANPA_PROMO","TANPA_PROMO",303996,303996
"2022-12-12","HARBOLNAS","APPLY_PROMO",387600,357600
"2022-12-12","HARBOLNAS","APPLY_PROMO",447000,417000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",3380,3380
"2022-12-12","TANPA_PROMO","TANPA_PROMO",96994,96994
"2022-12-12","TANPA_PROMO","TANPA_PROMO",145360,145360
"2022-12-12","HARBOLNAS","APPLY_PROMO",299999,269999
"2022-12-12","HARBOLNAS","APPLY_PROMO",78999,48999
"2022-12-12","TANPA_PROMO","TANPA_PROMO",35970,35970
"2022-12-12","TANPA_PROMO","TANPA_PROMO",115000,115000
"2022-12-12","HARBOLNAS","APPLY_PROMO",121500,91500
"2022-12-12","HARBOLNAS","APPLY_PROMO",68700,38700
"2022-12-12","TANPA_PROMO","TANPA_PROMO",60500,60500
"2022-12-12","HARBOLNAS","APPLY_PROMO",129000,99000
"2022-12-12","HARBOLNAS","APPLY_PROMO",146000,116000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",390000,390000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",330000,330000
"2022-12-12","HARBOLNAS","APPLY_PROMO",689997,659997
"2022-12-12","TANPA_PROMO","TANPA_PROMO",75000,75000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",420000,420000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",187768,187768
"2022-12-12","TANPA_PROMO","TANPA_PROMO",57000,57000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",104000,104000
"2022-12-12","HARBOLNAS","APPLY_PROMO",1114000,1084000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",219000,219000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",100000,100000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",206664,206664
"2022-12-12","HARBOLNAS","APPLY_PROMO",4874,-25126
"2022-12-12","HARBOLNAS","APPLY_PROMO",119900,89900
"2022-12-12","HARBOLNAS","APPLY_PROMO",150000,120000
"2022-12-12","HARBOLNAS","APPLY_PROMO",311700,281700
"2022-12-12","HARBOLNAS","APPLY_PROMO",830000,800000
"2022-12-12","HARBOLNAS","APPLY_PROMO",7500,-22500
"2022-12-12","HARBOLNAS","APPLY_PROMO",920000,890000
"2022-12-12","TANPA_PROMO","TANPA_PROMO",98750,98750
"2022-12-13","TANPA_PROMO","TANPA_PROMO",260000,260000
"2022-12-13","END_YEAR","APPLY_PROMO",2700,-12300
"2022-12-13","TANPA_PROMO","TANPA_PROMO",59000,59000
"2022-12-13","END_YEAR","APPLY_PROMO",36374,21374
"2022-12-13","END_YEAR","APPLY_PROMO",61998,46998
"2022-12-13","TANPA_PROMO","TANPA_PROMO",60000,60000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",49500,44500
"2022-12-13","TANPA_PROMO","TANPA_PROMO",750000,750000
"2022-12-13","END_YEAR","APPLY_PROMO",585000,570000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",299800,294800
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",155000,150000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",292500,292500
"2022-12-13","TANPA_PROMO","TANPA_PROMO",192000,192000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",672000,672000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",358000,358000
"2022-12-13","END_YEAR","APPLY_PROMO",825000,810000
"2022-12-13","END_YEAR","APPLY_PROMO",85000,70000
"2022-12-13","END_YEAR","APPLY_PROMO",25000,10000
"2022-12-13","END_YEAR","APPLY_PROMO",111100,96100
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",85320,80320
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",76500,71500
"2022-12-13","TANPA_PROMO","TANPA_PROMO",84000,84000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",297000,297000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",400000,400000
"2022-12-13","END_YEAR","APPLY_PROMO",27000,12000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",599700,594700
"2022-12-13","END_YEAR","APPLY_PROMO",189000,174000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",25740,25740
"2022-12-13","TANPA_PROMO","TANPA_PROMO",337500,337500
"2022-12-13","TANPA_PROMO","TANPA_PROMO",70400,70400
"2022-12-13","END_YEAR","APPLY_PROMO",109000,94000
"2022-12-13","END_YEAR","APPLY_PROMO",538000,523000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",76500,71500
"2022-12-13","END_YEAR","APPLY_PROMO",318000,303000
"2022-12-13","END_YEAR","APPLY_PROMO",389700,374700
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",81000,76000
"2022-12-13","END_YEAR","APPLY_PROMO",57000,42000
"2022-12-13","END_YEAR","APPLY_PROMO",139800,124800
"2022-12-13","END_YEAR","APPLY_PROMO",84000,69000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",300000,300000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",269000,269000
"2022-12-13","END_YEAR","APPLY_PROMO",205000,190000
"2022-12-13","END_YEAR","APPLY_PROMO",231000,216000
"2022-12-13","END_YEAR","APPLY_PROMO",53000,38000
"2022-12-13","TANPA_PROMO","TANPA_PROMO",752000,752000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",165000,160000
"2022-12-13","GRATIS_ONGKIR","APPLY_PROMO",149650,144650
"2022-12-14","END_YEAR","APPLY_PROMO",140000,125000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",9200,9200
"2022-12-14","TANPA_PROMO","TANPA_PROMO",89700,89700
"2022-12-14","TANPA_PROMO","TANPA_PROMO",59280,59280
"2022-12-14","TANPA_PROMO","TANPA_PROMO",28500,28500
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",3550000,3545000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",142000,142000
"2022-12-14","END_YEAR","APPLY_PROMO",24796,9796
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",169000,164000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",151500,146500
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",43000,38000
"2022-12-14","END_YEAR","APPLY_PROMO",297000,282000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",24796,24796
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",440000,435000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",2682000,2677000
"2022-12-14","END_YEAR","APPLY_PROMO",200000,185000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",116250,111250
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",140000,135000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",5970000,5965000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-12-14","END_YEAR","APPLY_PROMO",960000,945000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",4545000,4545000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",150000,145000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",73998,68998
"2022-12-14","END_YEAR","APPLY_PROMO",415500,400500
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",31000,26000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",960000,955000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",237000,237000
"2022-12-14","END_YEAR","APPLY_PROMO",165000,150000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",92000,87000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",387600,382600
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",41990,36990
"2022-12-14","END_YEAR","APPLY_PROMO",150000,135000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",19000,14000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",1099900,1094900
"2022-12-14","END_YEAR","APPLY_PROMO",3700,-11300
"2022-12-14","END_YEAR","APPLY_PROMO",111100,96100
"2022-12-14","END_YEAR","APPLY_PROMO",240000,225000
"2022-12-14","TANPA_PROMO","TANPA_PROMO",35000,35000
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",379800,374800
"2022-12-14","GRATIS_ONGKIR","APPLY_PROMO",250200,245200
"2022-12-14","END_YEAR","APPLY_PROMO",75999,60999
"2022-12-14","TANPA_PROMO","TANPA_PROMO",207800,207800
"2022-12-14","TANPA_PROMO","TANPA_PROMO",254250,254250
"2022-12-15","END_YEAR","APPLY_PROMO",830000,815000
"2022-12-15","END_YEAR","APPLY_PROMO",284000,269000
"2022-12-15","END_YEAR","APPLY_PROMO",137776,122776
"2022-12-15","TANPA_PROMO","TANPA_PROMO",506997,506997
"2022-12-15","GRATIS_ONGKIR","APPLY_PROMO",207000,202000
"2022-12-15","TANPA_PROMO","TANPA_PROMO",258000,258000
"2022-12-15","GRATIS_ONGKIR","APPLY_PROMO",64500,59500
"2022-12-15","END_YEAR","APPLY_PROMO",122052,107052
"2022-12-15","TANPA_PROMO","TANPA_PROMO",330000,330000
"2022-12-15","END_YEAR","APPLY_PROMO",54000,39000
"2022-12-15","END_YEAR","APPLY_PROMO",200000,185000
