"purchase_date","total_price","promo_code","discount","sales_after_promo"
"2022-12-09",458000,"TANPA_PROMO",0,458000
"2022-12-27",310000,"TANPA_PROMO",0,310000
"2022-12-07",65000,"END_YEAR",15000,50000
"2022-12-05",124900,"GRATIS_ONGKIR",5000,119900
"2022-12-12",219000,"TANPA_PROMO",0,219000
"2022-12-13",672000,"TANPA_PROMO",0,672000
"2022-12-21",31000,"TANPA_PROMO",0,31000
"2022-12-15",64500,"GRATIS_ONGKIR",5000,59500
"2022-12-25",14800,"TANPA_PROMO",0,14800
"2022-12-25",169380,"TANPA_PROMO",0,169380
"2022-12-17",55000,"END_YEAR",15000,40000
"2022-12-11",105000,"TANPA_PROMO",0,105000
"2022-12-24",178000,"TANPA_PROMO",0,178000
"2022-12-21",50000,"END_YEAR",15000,35000
"2022-12-14",254250,"TANPA_PROMO",0,254250
"2022-12-08",360750,"GRATIS_ONGKIR",5000,355750
"2022-12-13",57000,"END_YEAR",15000,42000
"2022-12-15",599997,"END_YEAR",15000,584997
"2022-12-30",143400,"CHRISTMAS",15000,128400
"2022-12-19",145000,"TANPA_PROMO",0,145000
"2022-12-04",718200,"GRATIS_ONGKIR",5000,713200
"2022-12-24",462000,"GRATIS_ONGKIR",5000,457000
"2022-12-06",70000,"END_YEAR",15000,55000
"2022-12-02",62000,"TANPA_PROMO",0,62000
"2022-12-19",899997,"TANPA_PROMO",0,899997
"2022-12-24",169000,"GRATIS_ONGKIR",5000,164000
"2022-12-26",200000,"TANPA_PROMO",0,200000
"2022-12-27",91800,"CHRISTMAS",15000,76800
"2022-12-15",137776,"END_YEAR",15000,122776
"2022-12-15",208500,"GRATIS_ONGKIR",5000,203500
"2022-12-06",99000,"TANPA_PROMO",0,99000
"2022-12-19",170000,"GRATIS_ONGKIR",5000,165000
"2022-12-06",310000,"END_YEAR",15000,295000
"2022-12-16",59900,"END_YEAR",15000,44900
"2022-12-02",65500,"END_YEAR",15000,50500
"2022-12-11",345000,"END_YEAR",15000,330000
"2022-12-25",375000,"CHRISTMAS",15000,360000
"2022-12-06",107000,"TANPA_PROMO",0,107000
"2022-12-23",119700,"END_YEAR",15000,104700
"2022-12-12",44000,"HARBOLNAS",30000,14000
"2022-12-19",58500,"END_YEAR",15000,43500
"2022-12-22",64000,"TANPA_PROMO",0,64000
"2022-12-01",80250,"AWAL_GAJIAN",15000,65250
"2022-12-25",217500,"TANPA_PROMO",0,217500
"2022-12-13",585000,"END_YEAR",15000,570000
"2022-12-14",3550000,"GRATIS_ONGKIR",5000,3545000
"2022-12-12",2380,"HARBOLNAS",30000,-27620
"2022-12-19",170050,"TANPA_PROMO",0,170050
"2022-12-23",50500,"END_YEAR",15000,35500
"2022-12-21",19800,"TANPA_PROMO",0,19800
"2022-12-30",131400,"TANPA_PROMO",0,131400
"2022-12-28",9200,"CHRISTMAS",15000,-5800
"2022-12-12",11250,"TANPA_PROMO",0,11250
"2022-12-13",400000,"TANPA_PROMO",0,400000
"2022-12-29",197619,"CHRISTMAS",15000,182619
"2022-12-17",315000,"GRATIS_ONGKIR",5000,310000
"2022-12-15",6600,"TANPA_PROMO",0,6600
"2022-12-29",199999,"CHRISTMAS",15000,184999
"2022-12-10",66000,"TANPA_PROMO",0,66000
"2022-12-05",397500,"GRATIS_ONGKIR",5000,392500
"2022-12-09",49000,"END_YEAR",15000,34000
"2022-12-15",388500,"END_YEAR",15000,373500
"2022-12-11",960000,"GRATIS_ONGKIR",5000,955000
"2022-12-28",615000,"CHRISTMAS",15000,600000
"2022-12-28",752000,"CHRISTMAS",15000,737000
"2022-12-02",159800,"TANPA_PROMO",0,159800
"2022-12-17",89900,"GRATIS_ONGKIR",5000,84900
"2022-12-08",120000,"TANPA_PROMO",0,120000
"2022-12-13",139800,"END_YEAR",15000,124800
"2022-12-04",199999,"END_YEAR",15000,184999
"2022-12-21",207800,"GRATIS_ONGKIR",5000,202800
"2022-12-19",124800,"TANPA_PROMO",0,124800
"2022-12-21",36910,"END_YEAR",15000,21910
"2022-12-04",93000,"GRATIS_ONGKIR",5000,88000
"2022-12-31",550000,"END_YEAR",15000,535000
"2022-12-27",894000,"CHRISTMAS",15000,879000
"2022-12-20",1099900,"END_YEAR",15000,1084900
"2022-12-14",43000,"GRATIS_ONGKIR",5000,38000
"2022-12-02",72500,"GRATIS_ONGKIR",5000,67500
"2022-12-31",131746,"END_YEAR",15000,116746
"2022-12-31",278000,"END_YEAR",15000,263000
"2022-12-04",27600,"GRATIS_ONGKIR",5000,22600
"2022-12-06",296250,"GRATIS_ONGKIR",5000,291250
"2022-12-16",133800,"END_YEAR",15000,118800
"2022-12-09",653997,"END_YEAR",15000,638997
"2022-12-12",57000,"TANPA_PROMO",0,57000
"2022-12-04",168999,"TANPA_PROMO",0,168999
"2022-12-11",138500,"GRATIS_ONGKIR",5000,133500
"2022-12-18",189000,"TANPA_PROMO",0,189000
"2022-12-29",493000,"CHRISTMAS",15000,478000
"2022-12-19",195000,"GRATIS_ONGKIR",5000,190000
"2022-12-28",55365,"TANPA_PROMO",0,55365
"2022-12-24",254250,"END_YEAR",15000,239250
"2022-12-17",250000,"TANPA_PROMO",0,250000
"2022-12-03",348750,"TANPA_PROMO",0,348750
"2022-12-18",68000,"GRATIS_ONGKIR",5000,63000
"2022-12-02",18400,"GRATIS_ONGKIR",5000,13400
"2022-12-02",297000,"GRATIS_ONGKIR",5000,292000
"2022-12-08",1699000,"GRATIS_ONGKIR",5000,1694000
"2022-12-01",104000,"TANPA_PROMO",0,104000
"2022-12-03",899900,"TANPA_PROMO",0,899900
"2022-12-28",478800,"CHRISTMAS",15000,463800
"2022-12-04",95000,"TANPA_PROMO",0,95000
"2022-12-01",262240,"AWAL_GAJIAN",15000,247240
"2022-12-22",128000,"TANPA_PROMO",0,128000
"2022-12-03",599997,"TANPA_PROMO",0,599997
"2022-12-05",15000,"END_YEAR",15000,0
"2022-12-20",448000,"GRATIS_ONGKIR",5000,443000
"2022-12-10",830000,"END_YEAR",15000,815000
"2022-12-26",145000,"TANPA_PROMO",0,145000
"2022-12-27",125000,"TANPA_PROMO",0,125000
"2022-12-24",146000,"GRATIS_ONGKIR",5000,141000
"2022-12-26",360000,"CHRISTMAS",15000,345000
"2022-12-21",97000,"TANPA_PROMO",0,97000
"2022-12-10",145360,"END_YEAR",15000,130360
"2022-12-08",2920000,"GRATIS_ONGKIR",5000,2915000
"2022-12-09",59800,"TANPA_PROMO",0,59800
"2022-12-04",50000,"END_YEAR",15000,35000
"2022-12-08",113800,"END_YEAR",15000,98800
"2022-12-18",578700,"TANPA_PROMO",0,578700
"2022-12-27",438000,"TANPA_PROMO",0,438000
"2022-12-28",10000,"CHRISTMAS",15000,-5000
"2022-12-01",41990,"AWAL_GAJIAN",15000,26990
"2022-12-09",130000,"GRATIS_ONGKIR",5000,125000
"2022-12-24",88500,"TANPA_PROMO",0,88500
"2022-12-28",108000,"TANPA_PROMO",0,108000
"2022-12-31",24250,"END_YEAR",15000,9250
"2022-12-17",148200,"GRATIS_ONGKIR",5000,143200
"2022-12-24",18400,"GRATIS_ONGKIR",5000,13400
"2022-12-29",124800,"TANPA_PROMO",0,124800
"2022-12-27",337500,"TANPA_PROMO",0,337500
"2022-12-15",208500,"TANPA_PROMO",0,208500
"2022-12-10",185000,"GRATIS_ONGKIR",5000,180000
"2022-12-14",5970000,"GRATIS_ONGKIR",5000,5965000
"2022-12-23",218000,"TANPA_PROMO",0,218000
"2022-12-16",2700,"TANPA_PROMO",0,2700
"2022-12-15",2380,"END_YEAR",15000,-12620
"2022-12-09",41990,"TANPA_PROMO",0,41990
"2022-12-11",145000,"TANPA_PROMO",0,145000
"2022-12-05",195000,"END_YEAR",15000,180000
"2022-12-08",158100,"GRATIS_ONGKIR",5000,153100
"2022-12-20",537000,"GRATIS_ONGKIR",5000,532000
"2022-12-30",390000,"TANPA_PROMO",0,390000
"2022-12-02",60000,"END_YEAR",15000,45000
"2022-12-04",99999,"END_YEAR",15000,84999
"2022-12-30",45800,"CHRISTMAS",15000,30800
"2022-12-23",152000,"END_YEAR",15000,137000
"2022-12-12",477000,"TANPA_PROMO",0,477000
"2022-12-04",330000,"GRATIS_ONGKIR",5000,325000
"2022-12-08",93300,"TANPA_PROMO",0,93300
"2022-12-30",36375,"TANPA_PROMO",0,36375
"2022-12-11",220000,"TANPA_PROMO",0,220000
"2022-12-01",26270,"GRATIS_ONGKIR",5000,21270
"2022-12-22",144000,"END_YEAR",15000,129000
"2022-12-10",138000,"TANPA_PROMO",0,138000
"2022-12-09",185000,"GRATIS_ONGKIR",5000,180000
"2022-12-05",105400,"END_YEAR",15000,90400
"2022-12-17",9748,"GRATIS_ONGKIR",5000,4748
"2022-12-06",100000,"END_YEAR",15000,85000
"2022-12-14",415500,"END_YEAR",15000,400500
"2022-12-26",2830000,"TANPA_PROMO",0,2830000
"2022-12-10",310000,"TANPA_PROMO",0,310000
"2022-12-12",250200,"HARBOLNAS",30000,220200
"2022-12-25",57500,"TANPA_PROMO",0,57500
"2022-12-26",19800,"CHRISTMAS",15000,4800
"2022-12-19",99000,"TANPA_PROMO",0,99000
"2022-12-08",39900,"GRATIS_ONGKIR",5000,34900
"2022-12-12",398000,"TANPA_PROMO",0,398000
"2022-12-20",54561,"END_YEAR",15000,39561
"2022-12-28",185000,"CHRISTMAS",15000,170000
"2022-12-23",716000,"GRATIS_ONGKIR",5000,711000
"2022-12-18",507000,"TANPA_PROMO",0,507000
"2022-12-05",400000,"GRATIS_ONGKIR",5000,395000
"2022-12-01",278500,"GRATIS_ONGKIR",5000,273500
"2022-12-22",1125000,"GRATIS_ONGKIR",5000,1120000
"2022-12-16",41990,"GRATIS_ONGKIR",5000,36990
"2022-12-01",142000,"TANPA_PROMO",0,142000
"2022-12-06",158100,"GRATIS_ONGKIR",5000,153100
"2022-12-15",59999,"GRATIS_ONGKIR",5000,54999
"2022-12-04",100000,"GRATIS_ONGKIR",5000,95000
"2022-12-23",210000,"TANPA_PROMO",0,210000
"2022-12-31",197500,"END_YEAR",15000,182500
"2022-12-24",65000,"TANPA_PROMO",0,65000
"2022-12-22",169000,"GRATIS_ONGKIR",5000,164000
"2022-12-21",135100,"END_YEAR",15000,120100
"2022-12-11",80000,"END_YEAR",15000,65000
"2022-12-15",650000,"TANPA_PROMO",0,650000
"2022-12-10",165000,"GRATIS_ONGKIR",5000,160000
"2022-12-09",310500,"GRATIS_ONGKIR",5000,305500
"2022-12-11",122052,"END_YEAR",15000,107052
"2022-12-10",615000,"GRATIS_ONGKIR",5000,610000
"2022-12-30",60500,"TANPA_PROMO",0,60500
"2022-12-07",5700000,"TANPA_PROMO",0,5700000
"2022-12-02",74700,"TANPA_PROMO",0,74700
"2022-12-27",567000,"TANPA_PROMO",0,567000
"2022-12-30",55774,"CHRISTMAS",15000,40774
"2022-12-16",207000,"END_YEAR",15000,192000
"2022-12-29",18455,"CHRISTMAS",15000,3455
"2022-12-31",8950,"END_YEAR",15000,-6050
"2022-12-24",300000,"TANPA_PROMO",0,300000
"2022-12-14",92000,"GRATIS_ONGKIR",5000,87000
"2022-12-06",36910,"GRATIS_ONGKIR",5000,31910
"2022-12-15",450000,"END_YEAR",15000,435000
"2022-12-04",119000,"END_YEAR",15000,104000
"2022-12-07",195000,"TANPA_PROMO",0,195000
"2022-12-07",7000,"TANPA_PROMO",0,7000
"2022-12-14",41990,"GRATIS_ONGKIR",5000,36990
"2022-12-20",256000,"END_YEAR",15000,241000
"2022-12-21",59900,"TANPA_PROMO",0,59900
"2022-12-28",190000,"CHRISTMAS",15000,175000
"2022-12-12",899997,"HARBOLNAS",30000,869997
"2022-12-16",11600,"TANPA_PROMO",0,11600
"2022-12-15",96000,"GRATIS_ONGKIR",5000,91000
"2022-12-07",110000,"TANPA_PROMO",0,110000
"2022-12-13",85320,"GRATIS_ONGKIR",5000,80320
"2022-12-01",19800,"GRATIS_ONGKIR",5000,14800
"2022-12-26",65000,"TANPA_PROMO",0,65000
"2022-12-25",58000,"CHRISTMAS",15000,43000
"2022-12-20",35000,"GRATIS_ONGKIR",5000,30000
"2022-12-26",57000,"CHRISTMAS",15000,42000
"2022-12-08",2878000,"END_YEAR",15000,2863000
"2022-12-20",195000,"END_YEAR",15000,180000
"2022-12-02",217500,"GRATIS_ONGKIR",5000,212500
"2022-12-06",113800,"TANPA_PROMO",0,113800
"2022-12-04",119900,"GRATIS_ONGKIR",5000,114900
"2022-12-01",139000,"GRATIS_ONGKIR",5000,134000
"2022-12-17",275000,"GRATIS_ONGKIR",5000,270000
"2022-12-20",3550000,"TANPA_PROMO",0,3550000
"2022-12-18",187200,"END_YEAR",15000,172200
"2022-12-10",31400,"GRATIS_ONGKIR",5000,26400
"2022-12-17",465000,"END_YEAR",15000,450000
"2022-12-06",5070,"END_YEAR",15000,-9930
"2022-12-21",290000,"END_YEAR",15000,275000
"2022-12-06",472500,"END_YEAR",15000,457500
"2022-12-16",262240,"TANPA_PROMO",0,262240
"2022-12-12",159000,"TANPA_PROMO",0,159000
"2022-12-19",88000,"END_YEAR",15000,73000
"2022-12-17",375000,"GRATIS_ONGKIR",5000,370000
"2022-12-23",39500,"TANPA_PROMO",0,39500
"2022-12-21",177000,"GRATIS_ONGKIR",5000,172000
"2022-12-13",269000,"TANPA_PROMO",0,269000
"2022-12-30",44000,"TANPA_PROMO",0,44000
"2022-12-22",447000,"END_YEAR",15000,432000
"2022-12-15",95800,"GRATIS_ONGKIR",5000,90800
"2022-12-03",65000,"GRATIS_ONGKIR",5000,60000
"2022-12-02",472500,"TANPA_PROMO",0,472500
"2022-12-26",1300000,"CHRISTMAS",15000,1285000
"2022-12-31",130000,"END_YEAR",15000,115000
"2022-12-13",85000,"END_YEAR",15000,70000
"2022-12-15",130000,"GRATIS_ONGKIR",5000,125000
"2022-12-30",180000,"CHRISTMAS",15000,165000
"2022-12-06",318000,"TANPA_PROMO",0,318000
"2022-12-20",20000,"GRATIS_ONGKIR",5000,15000
"2022-12-22",8550000,"GRATIS_ONGKIR",5000,8545000
"2022-12-20",42000,"END_YEAR",15000,27000
"2022-12-11",97500,"END_YEAR",15000,82500
"2022-12-11",187200,"END_YEAR",15000,172200
"2022-12-12",91800,"HARBOLNAS",30000,61800
"2022-12-30",65873,"CHRISTMAS",15000,50873
"2022-12-23",195000,"END_YEAR",15000,180000
"2022-12-25",195000,"TANPA_PROMO",0,195000
"2022-12-12",119998,"HARBOLNAS",30000,89998
"2022-12-28",330000,"CHRISTMAS",15000,315000
"2022-12-09",2380,"GRATIS_ONGKIR",5000,-2620
"2022-12-29",14000,"CHRISTMAS",15000,-1000
"2022-12-26",37900,"TANPA_PROMO",0,37900
"2022-12-25",79800,"CHRISTMAS",15000,64800
"2022-12-11",70400,"TANPA_PROMO",0,70400
"2022-12-21",48960,"TANPA_PROMO",0,48960
"2022-12-10",76000,"END_YEAR",15000,61000
"2022-12-08",141600,"END_YEAR",15000,126600
"2022-12-30",89800,"TANPA_PROMO",0,89800
"2022-12-31",120000,"END_YEAR",15000,105000
"2022-12-23",239400,"END_YEAR",15000,224400
"2022-12-29",420000,"TANPA_PROMO",0,420000
"2022-12-18",55550,"TANPA_PROMO",0,55550
"2022-12-11",195000,"GRATIS_ONGKIR",5000,190000
"2022-12-07",55000,"END_YEAR",15000,40000
"2022-12-12",68700,"HARBOLNAS",30000,38700
"2022-12-10",436000,"END_YEAR",15000,421000
"2022-12-13",318000,"END_YEAR",15000,303000
"2022-12-17",959700,"TANPA_PROMO",0,959700
"2022-12-17",56900,"TANPA_PROMO",0,56900
"2022-12-20",164445,"GRATIS_ONGKIR",5000,159445
"2022-12-13",109000,"END_YEAR",15000,94000
"2022-12-09",330000,"TANPA_PROMO",0,330000
"2022-12-30",98500,"CHRISTMAS",15000,83500
"2022-12-01",78000,"TANPA_PROMO",0,78000
"2022-12-17",462000,"TANPA_PROMO",0,462000
"2022-12-06",15700,"GRATIS_ONGKIR",5000,10700
"2022-12-24",50000,"GRATIS_ONGKIR",5000,45000
"2022-12-31",44900,"END_YEAR",15000,29900
"2022-12-21",3300,"END_YEAR",15000,-11700
"2022-12-28",45900,"CHRISTMAS",15000,30900
"2022-12-28",1245000,"TANPA_PROMO",0,1245000
"2022-12-26",172500,"CHRISTMAS",15000,157500
"2022-12-10",171000,"TANPA_PROMO",0,171000
"2022-12-16",185000,"GRATIS_ONGKIR",5000,180000
"2022-12-02",149000,"TANPA_PROMO",0,149000
"2022-12-07",41990,"GRATIS_ONGKIR",5000,36990
"2022-12-04",29600,"END_YEAR",15000,14600
"2022-12-16",653997,"END_YEAR",15000,638997
"2022-12-19",325000,"TANPA_PROMO",0,325000
"2022-12-14",24796,"END_YEAR",15000,9796
"2022-12-18",140826,"END_YEAR",15000,125826
"2022-12-19",279000,"GRATIS_ONGKIR",5000,274000
"2022-12-27",100000,"CHRISTMAS",15000,85000
"2022-12-17",99000,"GRATIS_ONGKIR",5000,94000
"2022-12-16",161592,"END_YEAR",15000,146592
"2022-12-28",187960,"TANPA_PROMO",0,187960
"2022-12-11",390000,"END_YEAR",15000,375000
"2022-12-11",229000,"END_YEAR",15000,214000
"2022-12-16",450000,"GRATIS_ONGKIR",5000,445000
"2022-12-28",139800,"CHRISTMAS",15000,124800
"2022-12-13",61998,"END_YEAR",15000,46998
"2022-12-25",310000,"CHRISTMAS",15000,295000
"2022-12-17",460000,"END_YEAR",15000,445000
"2022-12-25",260000,"TANPA_PROMO",0,260000
"2022-12-16",110000,"END_YEAR",15000,95000
"2022-12-20",296250,"END_YEAR",15000,281250
"2022-12-23",144000,"TANPA_PROMO",0,144000
"2022-12-25",33000,"CHRISTMAS",15000,18000
"2022-12-14",3700,"END_YEAR",15000,-11300
"2022-12-06",217500,"GRATIS_ONGKIR",5000,212500
"2022-12-11",1796000,"GRATIS_ONGKIR",5000,1791000
"2022-12-05",275000,"END_YEAR",15000,260000
"2022-12-27",239400,"CHRISTMAS",15000,224400
"2022-12-26",104000,"TANPA_PROMO",0,104000
"2022-12-25",70500,"CHRISTMAS",15000,55500
"2022-12-08",4245000,"GRATIS_ONGKIR",5000,4240000
"2022-12-03",57000,"END_YEAR",15000,42000
"2022-12-29",55774,"CHRISTMAS",15000,40774
"2022-12-14",19000,"GRATIS_ONGKIR",5000,14000
"2022-12-24",1074000,"GRATIS_ONGKIR",5000,1069000
"2022-12-28",119000,"CHRISTMAS",15000,104000
"2022-12-28",1990000,"CHRISTMAS",15000,1975000
"2022-12-21",89700,"TANPA_PROMO",0,89700
"2022-12-19",37500,"GRATIS_ONGKIR",5000,32500
"2022-12-23",390000,"TANPA_PROMO",0,390000
"2022-12-03",808275,"GRATIS_ONGKIR",5000,803275
"2022-12-25",91800,"CHRISTMAS",15000,76800
"2022-12-15",200000,"END_YEAR",15000,185000
"2022-12-11",192450,"END_YEAR",15000,177450
"2022-12-08",507000,"END_YEAR",15000,492000
"2022-12-10",56000,"END_YEAR",15000,41000
"2022-12-28",199900,"CHRISTMAS",15000,184900
"2022-12-23",65700,"END_YEAR",15000,50700
"2022-12-09",12125,"END_YEAR",15000,-2875
"2022-12-16",296250,"END_YEAR",15000,281250
"2022-12-20",168000,"GRATIS_ONGKIR",5000,163000
"2022-12-13",192000,"TANPA_PROMO",0,192000
"2022-12-19",348750,"END_YEAR",15000,333750
"2022-12-28",57000,"CHRISTMAS",15000,42000
"2022-12-31",50000,"END_YEAR",15000,35000
"2022-12-06",260000,"TANPA_PROMO",0,260000
"2022-12-13",189000,"END_YEAR",15000,174000
"2022-12-12",498000,"TANPA_PROMO",0,498000
"2022-12-06",525,"GRATIS_ONGKIR",5000,-4475
"2022-12-13",60000,"TANPA_PROMO",0,60000
"2022-12-08",278000,"TANPA_PROMO",0,278000
"2022-12-02",128000,"TANPA_PROMO",0,128000
"2022-12-13",599700,"GRATIS_ONGKIR",5000,594700
"2022-12-07",124900,"GRATIS_ONGKIR",5000,119900
"2022-12-05",299300,"TANPA_PROMO",0,299300
"2022-12-28",159000,"TANPA_PROMO",0,159000
"2022-12-21",555000,"GRATIS_ONGKIR",5000,550000
"2022-12-02",345000,"TANPA_PROMO",0,345000
"2022-12-10",150000,"END_YEAR",15000,135000
"2022-12-25",189900,"CHRISTMAS",15000,174900
"2022-12-28",68000,"CHRISTMAS",15000,53000
"2022-12-25",520000,"TANPA_PROMO",0,520000
"2022-12-29",57000,"CHRISTMAS",15000,42000
"2022-12-30",472500,"CHRISTMAS",15000,457500
"2022-12-14",31000,"GRATIS_ONGKIR",5000,26000
"2022-12-11",31100,"GRATIS_ONGKIR",5000,26100
"2022-12-08",4999000,"GRATIS_ONGKIR",5000,4994000
"2022-12-02",93000,"END_YEAR",15000,78000
"2022-12-08",237000,"GRATIS_ONGKIR",5000,232000
"2022-12-17",81000,"END_YEAR",15000,66000
"2022-12-12",104000,"TANPA_PROMO",0,104000
"2022-12-27",178000,"CHRISTMAS",15000,163000
"2022-12-09",1575,"TANPA_PROMO",0,1575
"2022-12-26",195000,"TANPA_PROMO",0,195000
"2022-12-05",158000,"END_YEAR",15000,143000
"2022-12-26",267000,"TANPA_PROMO",0,267000
"2022-12-16",94000,"GRATIS_ONGKIR",5000,89000
"2022-12-21",17500,"TANPA_PROMO",0,17500
"2022-12-18",1788000,"END_YEAR",15000,1773000
"2022-12-09",63000,"GRATIS_ONGKIR",5000,58000
"2022-12-11",26000,"TANPA_PROMO",0,26000
"2022-12-31",24250,"END_YEAR",15000,9250
"2022-12-18",222000,"TANPA_PROMO",0,222000
"2022-12-25",399998,"CHRISTMAS",15000,384998
"2022-12-22",119998,"END_YEAR",15000,104998
"2022-12-12",110000,"HARBOLNAS",30000,80000
"2022-12-03",18455,"END_YEAR",15000,3455
"2022-12-29",297000,"CHRISTMAS",15000,282000
"2022-12-09",49400,"GRATIS_ONGKIR",5000,44400
"2022-12-12",830000,"HARBOLNAS",30000,800000
"2022-12-19",68000,"GRATIS_ONGKIR",5000,63000
"2022-12-10",74000,"END_YEAR",15000,59000
"2022-12-13",76500,"GRATIS_ONGKIR",5000,71500
"2022-12-26",141000,"CHRISTMAS",15000,126000
"2022-12-17",125970,"TANPA_PROMO",0,125970
"2022-12-14",59280,"TANPA_PROMO",0,59280
"2022-12-08",169000,"END_YEAR",15000,154000
"2022-12-07",143664,"TANPA_PROMO",0,143664
"2022-12-08",60000,"GRATIS_ONGKIR",5000,55000
"2022-12-11",149900,"TANPA_PROMO",0,149900
"2022-12-08",155000,"END_YEAR",15000,140000
"2022-12-01",525000,"GRATIS_ONGKIR",5000,520000
"2022-12-23",199998,"END_YEAR",15000,184998
"2022-12-04",98969,"TANPA_PROMO",0,98969
"2022-12-19",318000,"END_YEAR",15000,303000
"2022-12-03",450000,"END_YEAR",15000,435000
"2022-12-04",46428,"TANPA_PROMO",0,46428
"2022-12-23",105000,"GRATIS_ONGKIR",5000,100000
"2022-12-03",89700,"GRATIS_ONGKIR",5000,84700
"2022-12-17",128040,"END_YEAR",15000,113040
"2022-12-22",214000,"GRATIS_ONGKIR",5000,209000
"2022-12-08",131000,"TANPA_PROMO",0,131000
"2022-12-04",37990,"END_YEAR",15000,22990
"2022-12-07",116000,"GRATIS_ONGKIR",5000,111000
"2022-12-13",825000,"END_YEAR",15000,810000
"2022-12-04",326250,"GRATIS_ONGKIR",5000,321250
"2022-12-05",405870,"END_YEAR",15000,390870
"2022-12-05",50000,"TANPA_PROMO",0,50000
"2022-12-21",139800,"GRATIS_ONGKIR",5000,134800
"2022-12-11",165000,"GRATIS_ONGKIR",5000,160000
"2022-12-04",171000,"END_YEAR",15000,156000
"2022-12-11",35000,"TANPA_PROMO",0,35000
"2022-12-26",36374,"CHRISTMAS",15000,21374
"2022-12-19",1470000,"GRATIS_ONGKIR",5000,1465000
"2022-12-18",206664,"TANPA_PROMO",0,206664
"2022-12-02",520000,"END_YEAR",15000,505000
"2022-12-23",462000,"END_YEAR",15000,447000
"2022-12-10",3550000,"TANPA_PROMO",0,3550000
"2022-12-14",1099900,"GRATIS_ONGKIR",5000,1094900
"2022-12-17",2199800,"END_YEAR",15000,2184800
"2022-12-08",5010,"END_YEAR",15000,-9990
"2022-12-08",59900,"GRATIS_ONGKIR",5000,54900
"2022-12-06",275000,"END_YEAR",15000,260000
"2022-12-21",148500,"TANPA_PROMO",0,148500
"2022-12-12",112500,"TANPA_PROMO",0,112500
"2022-12-17",199999,"TANPA_PROMO",0,199999
"2022-12-30",149000,"CHRISTMAS",15000,134000
"2022-12-21",5491530,"END_YEAR",15000,5476530
"2022-12-18",68700,"GRATIS_ONGKIR",5000,63700
"2022-12-03",151800,"TANPA_PROMO",0,151800
"2022-12-08",58275,"END_YEAR",15000,43275
"2022-12-07",68700,"GRATIS_ONGKIR",5000,63700
"2022-12-20",345000,"GRATIS_ONGKIR",5000,340000
"2022-12-04",55365,"TANPA_PROMO",0,55365
"2022-12-19",115000,"TANPA_PROMO",0,115000
"2022-12-21",106000,"TANPA_PROMO",0,106000
"2022-12-09",65873,"END_YEAR",15000,50873
"2022-12-30",110997,"TANPA_PROMO",0,110997
"2022-12-12",51000,"HARBOLNAS",30000,21000
"2022-12-18",477000,"GRATIS_ONGKIR",5000,472000
"2022-12-25",100000,"CHRISTMAS",15000,85000
"2022-12-04",747000,"END_YEAR",15000,732000
"2022-12-18",1128000,"TANPA_PROMO",0,1128000
"2022-12-09",148000,"GRATIS_ONGKIR",5000,143000
"2022-12-13",53000,"END_YEAR",15000,38000
"2022-12-09",160000,"END_YEAR",15000,145000
"2022-12-17",138000,"END_YEAR",15000,123000
"2022-12-20",269425,"GRATIS_ONGKIR",5000,264425
"2022-12-11",113700,"END_YEAR",15000,98700
"2022-12-02",122052,"TANPA_PROMO",0,122052
"2022-12-10",260000,"TANPA_PROMO",0,260000
"2022-12-06",93980,"GRATIS_ONGKIR",5000,88980
"2022-12-03",68888,"TANPA_PROMO",0,68888
"2022-12-17",94500,"GRATIS_ONGKIR",5000,89500
"2022-12-14",150000,"END_YEAR",15000,135000
"2022-12-19",189900,"GRATIS_ONGKIR",5000,184900
"2022-12-20",390000,"GRATIS_ONGKIR",5000,385000
"2022-12-27",9998000,"CHRISTMAS",15000,9983000
"2022-12-15",358000,"END_YEAR",15000,343000
"2022-12-12",192000,"HARBOLNAS",30000,162000
"2022-12-23",143664,"TANPA_PROMO",0,143664
"2022-12-11",278000,"END_YEAR",15000,263000
"2022-12-20",145000,"TANPA_PROMO",0,145000
"2022-12-30",359700,"CHRISTMAS",15000,344700
"2022-12-22",480000,"END_YEAR",15000,465000
"2022-12-03",67570,"END_YEAR",15000,52570
"2022-12-20",73500,"GRATIS_ONGKIR",5000,68500
"2022-12-17",278500,"GRATIS_ONGKIR",5000,273500
"2022-12-13",25000,"END_YEAR",15000,10000
"2022-12-23",480000,"GRATIS_ONGKIR",5000,475000
"2022-12-17",145360,"GRATIS_ONGKIR",5000,140360
"2022-12-28",74388,"TANPA_PROMO",0,74388
"2022-12-28",52700,"CHRISTMAS",15000,37700
"2022-12-25",459998,"CHRISTMAS",15000,444998
"2022-12-03",11600,"GRATIS_ONGKIR",5000,6600
"2022-12-19",399800,"TANPA_PROMO",0,399800
"2022-12-17",178000,"END_YEAR",15000,163000
"2022-12-20",150000,"GRATIS_ONGKIR",5000,145000
"2022-12-19",980000,"TANPA_PROMO",0,980000
"2022-12-04",3340,"END_YEAR",15000,-11660
"2022-12-08",119700,"GRATIS_ONGKIR",5000,114700
"2022-12-05",550000,"GRATIS_ONGKIR",5000,545000
"2022-12-28",239800,"TANPA_PROMO",0,239800
"2022-12-20",29640,"END_YEAR",15000,14640
"2022-12-17",550000,"GRATIS_ONGKIR",5000,545000
"2022-12-26",131120,"TANPA_PROMO",0,131120
